movie_title,release_date,genre,MPAA_rating,director,character,voice-actor,revenue
Hold That Pose,03-Nov-50,,,,Humphrey the Bear,Jimmy MacDonald; Jim Cummings,183926299.1544
Grin and Bear It,13-Aug-54,,,,J. Audubon Woodlore,Bill Thompson,183926299.1544
The Lion King II: Simba's Pride,24-Oct-98,,,,Kiara,Michelle Horn; Neve Campbell,183926299.1544
The Lion King II: Simba's Pride,24-Oct-98,,,,Kovu,Ryan O'Donohue; Jason Marsden,183926299.1544
The Lion King II: Simba's Pride,24-Oct-98,,,,Nuka,Andy Dick,183926299.1544
The Lion King II: Simba's Pride,24-Oct-98,,,,Vitani,Lacey Chabert; Jennifer Lien,183926299.1544
The Lion King II: Simba's Pride,24-Oct-98,,,,Zira,Suzanne Pleshette,183926299.1544
The Hunchback of Notre Dame II,05-Feb-02,,,,Lady DeBurne,April Winchell,183926299.1544
The Hunchback of Notre Dame II,05-Feb-02,,,,Madellaine,Jennifer Love Hewitt,183926299.1544
The Hunchback of Notre Dame II,05-Feb-02,,,,Sarousch,Michael McKean,183926299.1544
The Hunchback of Notre Dame II,05-Feb-02,,,,Zephyr,Haley Joel Osment,183926299.1544
The Porker's Court,,,,,Lil Bad Wolf,Andrew Lawrence,183926299.1544
Tinker Bell and the Great Fairy Rescue,29-Jul-10,,,,Lizzy Griffths,Lauren Mote,183926299.1544
An Adventure in Color,,,,,Ludwig Von Drake,Paul Frees,183926299.1544
The Emperor's New School,,,,,Malina,Jessica Di Cicco,183926299.1544
The Tortoise and the Hare,05-Jan-35,,,,Max Hare,Ned Norton,183926299.1544
The Tortoise and the Hare,05-Jan-35,,,,Toby Tortoise,Eddie Holden,183926299.1544
Steamboat Willie,18-Nov-28,,,,Mickey Mouse,Walt Disney,183926299.1544
Aladdin (TV series),,,,,Mirage,Bebe Neuwirth,183926299.1544
Aladdin (TV series),,,,,Xerxes,Frank Welker,183926299.1544
Mickey's Rival,20-Jun-36,,,,Mortimer Mouse,Maurice LaMarche,183926299.1544
Aladdin in Nasira's Revenge,,,,,Nasira,Jodi Benson,183926299.1544
Trolley Troubles,05-Sep-27,,,,Oswald the Lucky Rabbit,Frank Welker,183926299.1544
Pepper Ann,,,,,Pepper Ann Pearson,Kathleen Wilhoite,183926299.1544
Alice Solves the Puzzle,01-Jan-25,,,,Pete,Billy Bletcher; Jim Cummings,183926299.1544
Winnie the Pooh and the Blustery Day,20-Dec-68,,,,Piglet,John Fiedler,183926299.1544
Winnie the Pooh and the Blustery Day,20-Dec-68,,,,Tigger,Paul Winchell,183926299.1544
The Chain Gang,04-Sep-30,,,,Pluto,Pinto Colvig; Bill Farmer,183926299.1544
Tangled Ever After,13-Jan-12,,,,Queen,Kari Wahlgren,183926299.1544
The Little Mermaid: Ariel's Beginning,25-Aug-08,,,,Queen Athena,Lorelei Hill Butters,183926299.1544
Mulan 2,18-Jun-98,,,,Sha-ron,Mary Gibbs,183926299.1544
The Reluctant Dragon,19-Jun-41,,,,Sir Giles,Claud Allister,183926299.1544
The Reluctant Dragon,19-Jun-41,,,,Tobias the Reluctant Dragon,Barnett Parker,183926299.1544
The Lion King 1½,06-Feb-04,,,,Timon's Mother,Julie Kavner,183926299.1544
The Lion King 1½,06-Feb-04,,,,Uncle Max,Jerry Stiller,183926299.1544
The Weekenders,17-Jul-92,,,,Tino Tonitini,Jason Marsden,183926299.1544
The Pirate Fairy,13-Feb-14,,,,Zarina,Christina Hendricks,183926299.1544
