,movie_title,release_date,genre,MPAA_rating,MovieSuccessLevel,director,character,voice-actor
665,Planes: Fire and Rescue,18-Jul-14,Adventure,PG,C,,,
666,Tin Men,6-Mar-87,Comedy,,C,,,
667,Renaissance Man,3-Jun-94,Comedy,PG-13,C,,,
668,Playing God,17-Oct-97,Thriller/Suspense,R,D,,,
669,Phenomenon,5-Jul-96,Drama,PG,B,,,
670,Gnomeo and Juliet,11-Feb-11,Comedy,G,B,,,
671,The Color of Money,17-Oct-86,Drama,R,B,,,
672,Blackbeard's Ghost,8-Feb-68,Comedy,,B,,,
673,Ernest Scared Stupid,11-Oct-91,Comedy,PG,C,,,
674,The Emperor's New Groove,15-Dec-00,Adventure,G,B,Mark Dindal,Bucky the Squirrel,Bob Bergen
675,The Emperor's New Groove,15-Dec-00,Adventure,G,B,Mark Dindal,Chaca,Kellyann Kelso
676,The Emperor's New Groove,15-Dec-00,Adventure,G,B,Mark Dindal,Chicha,Wendie Malick
677,The Emperor's New Groove,15-Dec-00,Adventure,G,B,Mark Dindal,Kronk Pepikrankenitz,Patrick Warburton
678,The Emperor's New Groove,15-Dec-00,Adventure,G,B,Mark Dindal,Kuzco,David Spade
679,The Emperor's New Groove,15-Dec-00,Adventure,G,B,Mark Dindal,Pacha,John Goodman
680,The Emperor's New Groove,15-Dec-00,Adventure,G,B,Mark Dindal,Tipo,Eli Russell Linnetz
681,The Emperor's New Groove,15-Dec-00,Adventure,G,B,Mark Dindal,Yzma,Eartha Kitt
682,Double Take,12-Jan-01,Action,PG-13,C,,,
683,Rocket Man,10-Oct-97,Comedy,PG,C,,,
684,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Chi-Fu,James Hong
685,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Chien-Po,Jerry Tondo
686,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Cri-Kee,None
687,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Emperor of China,Pat Morita
688,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Fa Li,Freda Foh Shen
689,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Fa Zhou,Soon-Tek Oh
690,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,First Ancestor Fa,George Takei
691,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,General Li,James Shigeta
692,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Grandmother Fa,June Foray
693,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Li Shang,B.D. Wong
694,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Ling,Gedde Watanabe
695,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,The Matchmaker,Miriam Margoyles
696,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Mulan,Ming-Na Wen; Lea Salonga
697,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Mushu,Eddie Murphy
698,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Shan Yu,Miguel Ferrer
699,Mulan,19-Jun-98,Adventure,G,A,Barry Cook,Yao,Harvey Fierstein
700,Song of the South,12-Nov-46,Adventure,G,S,,Br'er Bear,Nick Stewart
701,Song of the South,12-Nov-46,Adventure,G,S,,Br'er Fox,James Baskett
702,Song of the South,12-Nov-46,Adventure,G,S,,Br'er Rabbit,Johnny Lee
703,The Black Hole,21-Dec-79,,,B,,,
704,Raising Helen,28-May-04,Comedy,PG-13,C,,,
705,A Gun in Betty Lou's Handbag,21-Aug-92,,PG-13,D,,,
706,The Air Up There,7-Jan-94,Comedy,PG,C,,,
707,Roommates,3-Mar-95,Comedy,PG,C,,,
708,Morning Light,17-Oct-08,Documentary,PG,D,,,
709,Valiant,19-Aug-05,Adventure,G,C,,,
710,Down and Out in Beverly Hills,31-Jan-86,Comedy,R,B,,,
711,Tarzan,16-Jun-99,Adventure,G,A,Chris Buck,Archimedes Q. Porter,Nigel Hawthorne
712,Tarzan,16-Jun-99,Adventure,G,A,Chris Buck,Clayton,Brian Blessed
713,Tarzan,16-Jun-99,Adventure,G,A,Chris Buck,Jane Porter,Minnie Driver
714,Tarzan,16-Jun-99,Adventure,G,A,Chris Buck,Kala,Glenn Close
715,Tarzan,16-Jun-99,Adventure,G,A,Chris Buck,Kerchak,Lance Henriksen
716,Tarzan,16-Jun-99,Adventure,G,A,Chris Buck,Mungo,Jason Marsden
717,Tarzan,16-Jun-99,Adventure,G,A,Chris Buck,Tantor,Wayne Knight
718,Tarzan,16-Jun-99,Adventure,G,A,Chris Buck,Tarzan,Tony Goldwyn
719,Tarzan,16-Jun-99,Adventure,G,A,Chris Buck,Tarzan,Alex D. Linz
720,Tarzan,16-Jun-99,Adventure,G,A,Chris Buck,Terk,Rosie O'Donnell
721,The Royal Tenenbaums,14-Dec-01,Black Comedy,R,B,,,
722,James and the Giant Peach,12-Apr-96,Adventure,PG,C,,,
723,"Mystery, Alaska",1-Oct-99,Comedy,R,D,,,
724,Last Dance,3-May-96,Drama,R,D,,,
725,My Science Project,9-Aug-85,Comedy,,D,,,
726,Homeward Bound II: Lost in San Franc…,8-Mar-96,Adventure,G,C,,,
727,The Muppets,23-Nov-11,Comedy,PG,B,,,
728,Turner & Hooch,28-Jul-89,Comedy,PG,B,,,
729,Oceans,22-Apr-10,Documentary,G,C,,,
730,It's Pat,26-Aug-94,Comedy,,D,,,
731,The Finest Hours,29-Jan-16,Thriller/Suspense,PG,C,,,
732,Shoot to Kill,12-Feb-88,Action,,C,,,
733,Hannah Montana the Movie,10-Apr-09,Drama,G,B,,,
734,First Kid,30-Aug-96,Comedy,PG,C,,,
735,Consenting Adults,16-Oct-92,Drama,R,C,,,
736,Dan in Real Life,20-Oct-07,Romantic Comedy,PG-13,C,,,
737,Sorority Boys,22-Mar-02,Comedy,R,D,,,
738,Simon Birch,11-Sep-98,Drama,PG,C,,,
739,In the Army Now,12-Aug-94,Comedy,PG,C,,,
740,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Adorabeezle Winterpop,None
741,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Candlehead,Katie Lowes
742,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Crumbelina DiCaramello,Cymbre Walk
743,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Duncan,Horatio Sanz
744,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Fix-It Felix Jr.,Jack McBrayer
745,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,General Hologram,Dennis Haysbert
746,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Gloyd Orangeboar,None
747,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Jubileena Bing-Bing,Josie Trinidad
748,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,King Candy/Turbo,Alan Tudyk
749,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Mr. Litwak,Ed O'Neill
750,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Markowski,Joe Lo Truglio
751,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Minty Zaki,None
752,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Rancis Fluggerbutter,Jamie Elman
753,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Sergeant Calhoun,Jane Lynch
754,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Snowanna Rainbeau,None
755,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Sour Bill,Rich Moore
756,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,"Swizzle ""The Swizz"" Malarkey",None
757,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Taffyta Muttonfudge,Mindy Kaling
758,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Vanellope von Schweetz,Sarah Silverman
759,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Wreck-It Ralph,John C. Reilly
760,Wreck-It Ralph,2-Nov-12,Adventure,PG,A,Rich Moore,Wynchel,Adam Carolla
761,Iron Man 3,3-May-13,Action,PG-13,A,,,
762,One Magic Christmas,22-Nov-85,Drama,,C,,,
763,Beverly Hills Chihuahua,3-Oct-08,Comedy,PG,B,,,
764,WALL-E,27-Jun-08,Adventure,G,A,,,
765,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Abu,Frank Welker
766,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Aladdin,Scott Weinger; Brad Kane
767,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Genie,Robin Williams
768,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Haroud Hazi Bin,James Avery
769,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Iago,Gilbert Gottfried
770,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Jafar,Jonathan Freeman
771,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Magic Carpet,None
772,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Mechanicles,Charlie Adler
773,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Mozenrath,Jonathan Brandis
774,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Princess Jasmine,Linda Larkin; Lea Salonga
775,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Rajah,Frank Welker
776,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Razoul,Jim Cummings
777,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,Sadira,Kellie Martin
778,Aladdin,11-Nov-92,Comedy,G,A,Ron Clements,The Sultan,Douglas Seale
779,Casanova,25-Dec-05,Drama,R,D,,,
780,Thor: The Dark World,8-Nov-13,Adventure,PG-13,A,,,
781,Monkey Kingdom,17-Apr-15,Documentary,G,D,,,
782,Ernest Saves Christmas,11-Nov-88,Comedy,PG,C,,,
783,Hannah Montana/Miley Cyrus: Best of B…,1-Feb-08,Concert/Performance,G,B,,,
784,Saving Mr. Banks,13-Dec-13,Drama,PG-13,B,,,
785,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Abigail Gabble,Monica Evans
786,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Amelia Gabble,Carole Shelley
787,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Berlioz,Dean Clark
788,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Billy Boss,Thurl Ravenscroft
789,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Duchess,Eva Gabor
790,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Edgar Balthazar the Butler,Roddy Maude-Roxby
791,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Frou-Frou,Nancy Kulp
792,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Georges Hautecourt,Charles Lane
793,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Hit Cat the English Cat,Lord Tim Hudson
794,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Lafayette the Basset Hound,George Lindsey
795,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Madame Adelaide Bonfamille,Hermione Baddeley
796,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Marie,Liz English
797,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Napoleon the Bloodhound,Pat Buttram
798,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Peppo the Italian Cat,Vito Scotti
799,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Roquefort the Mouse,Sterling Holloway
800,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Scat Cat,Scatman Crothers
801,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Shun Gon the Chinese Cat,Paul Winchell
802,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Thomas O'Malley,Phil Harris
803,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Toulouse,Gary Dubin
804,The Aristocats,24-Apr-70,Musical,G,A,Wolfgang Reitherman,Uncle Waldo,Bill Thompson
805,Calendar Girls,19-Dec-03,Comedy,PG-13,C,,,
806,Unstrung Heroes,15-Sep-95,Drama,PG,D,,,
807,Three Fugitives,27-Jan-89,Comedy,PG-13,B,,,
808,Tomorrowland,22-May-15,Adventure,PG,B,,,
809,The Village,30-Jul-04,Thriller/Suspense,PG-13,B,,,
810,"Alexander and the Terrible, Horrible,…",10-Oct-14,Comedy,PG,C,,,
811,Arachnophobia,18-Jul-90,Thriller/Suspense,PG-13,B,,,
812,Lincoln,9-Nov-12,Drama,PG-13,B,,,
813,The Horse Whisperer,15-May-98,Drama,PG-13,B,,,
814,Muppets Most Wanted,21-Mar-14,Comedy,PG,C,,,
815,Fantasia 2000 (IMAX),1-Jan-00,Musical,G,B,,,
816,Spaced Invaders,27-Apr-90,Comedy,PG,C,,,
817,Just Visiting,6-Apr-01,Comedy,PG-13,D,,,
818,Holes,18-Apr-03,Drama,PG,B,,,
819,The Last Shot,24-Sep-04,Comedy,R,D,,,
820,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Bowler Hat Guy,Stephen J. Anderson
821,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Carl the Robot,Harland Williams
822,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Cornelius Robinson,Tom Selleck
823,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Doris,Ethan Sandler
824,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Frankie the Frog,Aurian Redson
825,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Franny Robinson,Nicole Sullivan
826,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Goob,Matthew Josten
827,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Lefty,Nathan Greno
828,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Lewis,Jordan Fry
829,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Lizzy,Tracey Miller-Zarneke
830,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Lucille Krunklehorn,Laurie Metcalf
831,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Mildred,Angela Bassett
832,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Mr. Willerstein,Tom Kenny
833,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Tiny,Joe Mateo
834,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Uncle Art,Adam West
835,Meet the Robinsons,30-Mar-07,Adventure,G,B,Stephen J. Anderson,Wilbur Robinson,Wesley Singerman
836,Dead Poets Society,2-Jun-89,Drama,PG,A,,,
837,Avengers: Age of Ultron,1-May-15,Action,PG-13,A,,,
838,Man of the House,3-Mar-95,Comedy,PG,B,,,
839,Bears,18-Apr-14,Documentary,G,D,,,
840,Passed Away,24-Apr-92,,PG-13,D,,,
841,ESPN's Ultimate X - The Movie,10-May-02,Documentary,PG,D,,,
842,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,Audrey Ramirez,Jacqueline Obradors
843,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,Commander Lyle Rourke,James Garner
844,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,Cookie,Jim Varney
845,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,Dr. Joshua Sweet,Phil Morris
846,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,Fenton Q. Harcourt,David Ogden Stiers
847,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,"Gaetan ""Mole"" Moliére",Corey Burton
848,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,Helga Sinclair,Claudia Christian
849,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,King Kashekim Nedakh,Leonard Nimoy
850,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,Milo Thatch,Michael J. Fox
851,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,Preston B. Whitmore,John Mahoney
852,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,Princess Kidagakash,Cree Summer
853,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,"Vincenzo ""Vinny"" Santorini",Don Novello
854,Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,B,Gary Trousdale,Wilhelmina Packard,Florence Stanley
855,Ernest Goes to Camp,22-May-87,Comedy,,C,,,
856,Teacher's Pet: The Movie,16-Jan-04,Comedy,PG,D,,,
857,Spy Hard,24-May-96,Comedy,PG-13,C,,,
858,Snow Dogs,18-Jan-02,Comedy,PG,B,,,
859,Frankenweenie,5-Oct-12,Comedy,PG,C,,,
860,Tuck Everlasting,11-Oct-02,Drama,PG,C,,,
861,Hauru no ugoku shiro,10-Jun-05,Adventure,PG,D,,,
862,Gedo Senki (Tales from Earthsea),13-Aug-10,Adventure,PG-13,D,,,
863,Return to Oz,21-Jun-85,Adventure,,C,,,
864,Disney's A Christmas Carol,6-Nov-09,Drama,PG,B,,,
865,Prefontaine,24-Jan-97,Drama,PG-13,D,,,
866,Beaches,21-Dec-88,Drama,PG-13,B,,,
867,101 Dalmatians,25-Jan-61,Comedy,G,S,,,
868,The Last Song,31-Mar-10,Drama,PG,C,,,
869,Father Hood,27-Aug-93,,PG-13,D,,,
870,Encino Man,22-May-92,Comedy,PG,B,,,
871,Sweet Home Alabama,27-Sep-02,Comedy,PG-13,B,,,
872,Play it to the Bone,24-Dec-99,Comedy,R,D,,,
873,The Odd Life of Timothy Green,15-Aug-12,Drama,PG,C,,,
874,Honey I Blew Up the Kid,17-Jul-92,Comedy,PG,B,,,
875,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Alcmene,Barbara Barrie
876,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Amphitryon,Hal Holbrook
877,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Apollo,Keith David
878,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Atropos,Paddi Edwards
879,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Calliope,Lillias White
880,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Clio,Vanéese Y. Thomas
881,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Clotho,Amanda Plummer
882,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Demetrius,Wayne Knight
883,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Hades,James Woods
884,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Hera,Samantha Eggar
885,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Hercules,Tate Donovan; Joshua Keaton
886,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Hermes,Paul Shaffer
887,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Lachesis,Carole Shelley
888,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Megara,Susan Egan
889,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Melpomene,Cheryl Freeman
890,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Nessus,Jim Cummings
891,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Pain and Panic,Bobcat Goldthwait; Matt Frewer
892,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Pegasus,Frank Welker
893,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Philoctetes,Danny DeVito
894,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Terpsichore,LaChanze
895,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Thalia,Roz Ryan
896,Hercules,13-Jun-97,Adventure,G,B,Ron Clements,Zeus,Rip Torn
897,Dumbo,,,,,Ben Sharpsteen,Casey Junior,Margaret Wright
898,Dumbo,,,,,Ben Sharpsteen,Catty the Elephant,Noreen Gammill
899,Dumbo,,,,,Ben Sharpsteen,Circus Animals,None
900,Dumbo,,,,,Ben Sharpsteen,Dumbo,None
901,Dumbo,,,,,Ben Sharpsteen,Giddy the Elephant,Dorothy Scott
902,Dumbo,,,,,Ben Sharpsteen,Jim Crow,Cliff Edwards
903,Dumbo,,,,,Ben Sharpsteen,Mr. Stork,Sterling Holloway
904,Dumbo,,,,,Ben Sharpsteen,Mrs. Jumbo,Verna Felton
905,Dumbo,,,,,Ben Sharpsteen,Prissy the Elephant,Sarah Selby
906,Dumbo,,,,,Ben Sharpsteen,The Ringmaster,Herman Bing
907,Dumbo,,,,,Ben Sharpsteen,Timothy Q. Mouse,Edward Brophy
908,Bambi,,,,,David Hand,Bambi,Donnie Dunagan
909,Bambi,,,,,David Hand,Bambi,Hardie Albright
910,Bambi,,,,,David Hand,Bambi,Alexander Gould
911,Bambi,,,,,David Hand,Bambi's Mother,Paula Winslowe; Carolyn Hennesy
912,Bambi,,,,,David Hand,Faline,Cammie King; Ann Gillis
913,Bambi,,,,,David Hand,Flower,Stan Alexander; Sterling Holloway
914,Bambi,,,,,David Hand,Friend Owl,Will Wright
915,Bambi,,,,,David Hand,Great Prince of the Forest,Fred Shields
916,Bambi,,,,,David Hand,Man the Hunter,None
917,Bambi,,,,,David Hand,Mrs. Possum,Mary Lansing
918,Bambi,,,,,David Hand,Mrs. Quail,Thelma Boardman
919,Bambi,,,,,David Hand,Thumper,Peter Behn; Sam Edwards
920,Bambi,,,,,David Hand,Thumper's Mother,Margaret Lee
921,Saludos Amigos,,,,,Jack Kinney,José Carioca,José Oliveira; Rob Paulsen
922,The Three Caballeros,,,,,Norman Ferguson,Aracuan Bird,Pinto Colvig
923,The Three Caballeros,,,,,Norman Ferguson,Panchito Pistoles,Joaquin Garay; Carlos Alazraqui
924,Make Mine Music,,,,,Jack Kinney,Alice Bluebonnet,None
925,Fun and Fancy Free,,,,,Jack Kinney,Willie the Giant,Billy Gilbert
926,Melody Time,,,,,Clyde Geronimi,Johnny Appleseed,Dennis Day
927,Melody Time,,,,,Clyde Geronimi,Little Toot,None
928,The Adventures of Ichabod and Mr. Toad,,,,,Jack Kinney,Angus MacBadger,Campbell Grant
929,The Adventures of Ichabod and Mr. Toad,,,,,Jack Kinney,Cyril Proudbottom,J. Pat O'Malley
930,The Adventures of Ichabod and Mr. Toad,,,,,Jack Kinney,Headless Horseman,None
931,The Adventures of Ichabod and Mr. Toad,,,,,Jack Kinney,Ichabod Crane,Pinto Colvig
932,The Adventures of Ichabod and Mr. Toad,,,,,Jack Kinney,J. Thaddeus Toad,Eric Blore
933,The Adventures of Ichabod and Mr. Toad,,,,,Jack Kinney,Katrina Van Tassel,None
934,The Adventures of Ichabod and Mr. Toad,,,,,Jack Kinney,Moley,Colin Campbell
935,The Adventures of Ichabod and Mr. Toad,,,,,Jack Kinney,Ratty,Claud Allister
936,The Adventures of Ichabod and Mr. Toad,,,,,Jack Kinney,Winkie the Barman,Oliver Wallace
937,Peter Pan,,,,,Hamilton Luske,Captain Hook,Hans Conried
938,Peter Pan,,,,,Hamilton Luske,The Crocodile (Tick Tock),None
939,Peter Pan,,,,,Hamilton Luske,Cubby,Robert Ellis
940,Peter Pan,,,,,Hamilton Luske,George Darling,Hans Conried
941,Peter Pan,,,,,Hamilton Luske,The Indian Chief,Candy Candido
942,Peter Pan,,,,,Hamilton Luske,John Darling,Paul Collins
943,Peter Pan,,,,,Hamilton Luske,Mary Darling,Heather Angel
944,Peter Pan,,,,,Hamilton Luske,Michael Darling,Tommy Luske
945,Peter Pan,,,,,Hamilton Luske,Mr. Smee,Bill Thompson
946,Peter Pan,,,,,Hamilton Luske,Nana,None
947,Peter Pan,,,,,Hamilton Luske,Nibs,Jeffrey Silver
948,Peter Pan,,,,,Hamilton Luske,Peter Pan,Bobby Driscoll
949,Peter Pan,,,,,Hamilton Luske,Slightly,Stuffy Singer
950,Peter Pan,,,,,Hamilton Luske,Tiger Lily,Cree Summer
951,Peter Pan,,,,,Hamilton Luske,Tinker Bell,Mae Whitman
952,Peter Pan,,,,,Hamilton Luske,Tootles,None
953,Peter Pan,,,,,Hamilton Luske,Wendy Darling,Kathryn Beaumont
954,Robin Hood,,,,,Wolfgang Reitherman,Alan-a-Dale,Roger Miller
955,Robin Hood,,,,,Wolfgang Reitherman,Friar Tuck,Andy Devine
956,Robin Hood,,,,,Wolfgang Reitherman,King Richard,Peter Ustinov
957,Robin Hood,,,,,Wolfgang Reitherman,Lady Kluck,Carole Shelley
958,Robin Hood,,,,,Wolfgang Reitherman,Little John,Phil Harris
959,Robin Hood,,,,,Wolfgang Reitherman,Maid Marian,Monica Evans
960,Robin Hood,,,,,Wolfgang Reitherman,Mother Rabbit,Barbara Luddy
961,Robin Hood,,,,,Wolfgang Reitherman,Nutsy the Vulture,Ken Curtis
962,Robin Hood,,,,,Wolfgang Reitherman,Otto,J. Pat O'Malley
963,Robin Hood,,,,,Wolfgang Reitherman,Prince John,Peter Ustinov
964,Robin Hood,,,,,Wolfgang Reitherman,Robin Hood,Brian Bedford
965,Robin Hood,,,,,Wolfgang Reitherman,Sheriff of Nottingham,Pat Buttram
966,Robin Hood,,,,,Wolfgang Reitherman,Sir Hiss,Terry-Thomas
967,Robin Hood,,,,,Wolfgang Reitherman,Sis Bunny,Dana Laurita
968,Robin Hood,,,,,Wolfgang Reitherman,Skippy Bunny,Billy Whittaker
969,Robin Hood,,,,,Wolfgang Reitherman,Tagalong Bunny,Dori Whittaker
970,Robin Hood,,,,,Wolfgang Reitherman,Toby Turtle,Richie Sanders
971,Robin Hood,,,,,Wolfgang Reitherman,Trigger the Vulture,George Lindsey
972,Fantasia 2000,,,,,full credits,Ballerina,None
973,Fantasia 2000,,,,,full credits,Duke,None
974,Fantasia 2000,,,,,full credits,Firebird !The Firebird,Hugo Weaving
975,Fantasia 2000,,,,,full credits,Jack-in-the-Box,John Lithgow
976,Fantasia 2000,,,,,full credits,Jobless Joe,None
977,Fantasia 2000,,,,,full credits,Rachel,None
978,Fantasia 2000,,,,,full credits,Spring Sprite,Helena Bonham Carter
979,Fantasia 2000,,,,,full credits,Yo-Yo,None
980,The Return of Jafar,,,,,,Abis Mal,Jason Alexander
981,Donald Duck and the Gorilla,,,,,,Ajax the Gorilla,None
982,Brother Bear 2,,,,,,Anda,Andrea Martin
983,Brother Bear 2,,,,,,Atka,Jeff Bennett
984,Brother Bear 2,,,,,,Aunt Siqiniq,Wendie Malick
985,Brother Bear 2,,,,,,Aunt Taqqiq,Kathy Najimy
986,Brother Bear 2,,,,,,Hoonah,Tress MacNeille
987,Brother Bear 2,,,,,,Innoko,Wanda Sykes
988,Brother Bear 2,,,,,,Kata,Catherine O'Hara
989,Brother Bear 2,,,,,,Nita,Mandy Moore
990,Lady and the Tramp II: Scamp's Adventure,,,,,,Angel,Alyssa Milano
991,Lady and the Tramp II: Scamp's Adventure,,,,,,Annette,Debi Derryberry
992,Lady and the Tramp II: Scamp's Adventure,,,,,,Buster,Chazz Palminteri
993,Lady and the Tramp II: Scamp's Adventure,,,,,,Colette,Kath Soucie
994,Lady and the Tramp II: Scamp's Adventure,,,,,,Danielle,Kath Soucie
